"Anne Mccaffrey","2987"
"Robin Mckinley","3403"
"Alice Thomas Ellis","11532"
"A.J. Jacobs","9337"
"Michele Morgan","391"
"Eca De Quieros","8922"
"Lauren Maddison","785"
"Ignatius","10968"
"Kay Redfield Jamison","4177"
"Rebecca Wells","150"
"Element Books Ltd.","8275"
"Gaby Hauptmann","1054"
"Marilyn Mona Hoffer","12671"
"Beverley Piper","13995"
"Brian Jacques","2182"
"Lori Marie Carlson","12945"
"Sten Nadolny","704"
"Jennifer Lash","8650"
"Mira Kamdar","13259"
"Jennifer Weiner","542"
"Ed Gorman","7001"
"Liz Ireland","11809"
"Carolyn Greene","10378"
"Edwin Cole","14849"
"Edward C. Whitmont","6990"
"M.D. Herter Norton","8570"
"Paul Geiger","7723"
"Blue Mountain Arts","14919"
"Laurie Halse Anderson","1275"
"Sylvia Smith","14294"
"Shannon McKenna","6482"
"Jerry Seinfeld","479"
"Christie","1733"
"Shizuru Hayashiya","15487"
"Lodge","13624"
"Glen Hale Bump","15200"
"Mayo Clinic","10527"
"Michael Viner","8605"
"Dewey Gram","9551"
"Caroline Roe","5597"
"Donald Kettl","103"
"Kate Kelly","12863"
"Judith Krantz","3615"
"Bernard Gagnebin","9782"
"Benjamin Hoff","90"
"Bill Chalker","14093"
"Matt Drudge","2960"
"Luigi Ricci","9220"
"Phil Foglio","2384"
"Simon & Schuster","10082"
"Wolf Schneider","13762"
"Paul Greengrass","13030"
"Walker Percy","3292"
"Gary Zukav","979"
"Albert Ellis","9246"
"John Colby","9002"
"Joe Grand","10575"
"Liz Neporent","9317"
"Anna Quindlen","463"
"Boris Strugatzki","13741"
"Vince McKewin","14638"
"William L. Shirer","7144"
"Dav Pilkey","1721"
"Robert Crossley","11902"
"Etal. Lademan","5832"
"Martin Schenk","324"
"Harlan Ellison","1048"
"John E. Hankins","7781"
"Alexandre Dumas PÃ..re","3014"
"Laura Childs","5507"
"Jackie Collins","1339"
"Maureen B. Keane","9718"
"Elke Heidenreich","6173"
"Lorna Landvik","223"
"Martin Edic","9279"
"Arnaud De Borchgrave","15213"
"Catherine Lanigan","8384"
"Dave Hoekstra","7801"
"Donald Michael Kraig","4175"
"Tepilit Ole Saitoti","14357"
"Carol Cartaino","13383"
"DR. MIRIAM STOPPARD","6025"
"Ron Ellison","14202"
"Nina Barbaresi","10488"
"Carr Clifton","9223"
"H. Jay Riker","1847"
"Rikki S","15502"
"Laurice Elehwany","6038"
"A'Lelia Bundles","1090"
"D. C. Brod","4611"
"D. G. A. Whitten","3720"
"Richard Leakey","9758"
"Steven Millhauser","8921"
"Barry Krakow","14797"
"Elizabeth Sherril","15059"
"Ahdaf Soueif","5038"
"Donna Huston Murray","8619"
"James Marshall","3270"
"Steven Saylor","9760"
"Rosemary Edghill","4748"
"Eric Schiller","10480"
"Lu Yü","11187"
"John M. Lannon","6769"
"Catherine Hyde","2013"
"Philippe Sollers","13528"
"Kate Walbert","13138"
"Heinrich Böll","215"
"Elizabeth Skurnick","7894"
"Julia Ross","6462"
"Larry K. Brendtro","9634"
"Jeffrey Meyers","9759"
"Jane Kenyon","14378"
"Suzanne Barclay","11592"
"John Gilstrap","8985"
"Mickey Flodin","4517"
"Anne Styles","11444"
"Kenzaburo Oe","2581"
"William W. Johnstone","8062"
"Peter Dickinson","11149"
"Catherine Wells","11488"
"Ray Garton","3366"
"Robin Quivers","3415"
"Dennis Kucinich","8232"
"Joe Dever","15252"
"Lois Greiman","13947"
"Jeff Gelb","14770"
"Barry Strauss","7206"
"Barbara Linner","13875"
"Saralee Rosenberg","15280"
"Werner Lansburgh","11732"
"Alan Durband","4809"
"Craig Shaw Gardner","11584"
"Senta Kapoun","7352"
"James Guimo","6010"
"Karle Dickerson","8553"
"Bram Stoker","859"
"Par Lagerkvist","3009"
"Katie Fforde","641"
"Lisa Goldstein","9657"
"Jules Feiffer","941"
"Nancy Milford","7015"
"Coleman Barks","2106"
"Susan M. Love M.D.","8673"
"Cynthia Ozick","14407"
"Katherine Dunn","5167"
"Jesse Duplantis","10046"
"Charles M. Schulz","3096"
"Colleen Mccullough","363"
"Friedrich Engels","10393"
"Richard Sullivan","11982"
"Alina Reyes","13568"
"E. L. Konigsburg","2741"
"Lauren Weisberger","3822"
"Paul Dickson","11941"
"Jack Geasland","13845"
"Angela Elwell Hunt","11355"
"Jr. Smith","10013"
"Kenneth Giles","12988"
"Anneliese Botond","4807"
"James Fenimore Cooper","4682"
"Calvin S. B","11898"
"Joseph Barbera","10030"
"Karen Ball","14961"
"Lou Jane Temple","12879"
"Irving","13125"
"Alexander Marshall","6079"
"Peter Gethers","7799"
"Richard Alleman","14430"
"Valérie Malfoy","4258"
"Natalya Reshetovskaya","13290"
"Kay","4898"
"Mary Ann Hoberman","8279"
"L. A. Banks","9400"
"Judith Henry","12307"
"Richard Steinberg","9226"
"Lisa Beamer","3294"
"William Norris","9532"
"Gabriel Garcia Marquez","149"
"Richard Awlinson","1379"
"Bruce Porter","9036"
"Peter Landesman","14438"
"John Banville","10282"
"Robert Kagan","14944"
"Brashear","3922"
"David E Fear","6218"
"James Clavell","6177"
"Michael Browning","886"
"Nicholas Everitt","6646"
"Melissa Senate","6309"
"Botho Strauß","3515"
"Jason Starr","11031"
"A E Van Vogt","4297"
"François Rouiller","6566"
"Alex Kava","4602"
"Hans Kmoch","515"
"Jane Heller","109"
"Christa Wichterich","707"
"Christopher Hart","9056"
"Nancy Bond","12725"
"Daz Rudkin","5120"
"Carole Honeychurch","1942"
"Michele Slung","8081"
"J. P. Gosse","7740"
"Teresa Norman","7432"
"Mary Mackey","15381"
"Sue Monk Kidd","6470"
"Dion Fortune","8849"
"Jay Bakker","6469"
"Antoine De Saint-Exupéry","3856"
"Ronald C. Modra","14799"
"Kate Burton","8266"
"Klaus Berr","7858"
"Robert C. Wilson","10591"
"Erika Pluhar","2173"
"Holly-Jane Rahlens","3970"
"Evelyn A. Crowe","15215"
"Joan M. Hummel","6718"
"Marian F. Novak","7759"
"Desmond Lee","11530"
"A. L. Haskett","4311"
"Alejo Carpentier","4806"
"Michael Kunze","4086"
"Diana Hall","3909"
"Peter Weber","1633"
"Gabrielle Roth","2085"
"Donna-Marie Pye","1895"
"Renate N. Caine","11241"
"Josepha Sherman","8414"
"Michael Henry Heim","3480"
"Lindsay Doran","11473"
"J. McNally","7606"
"Hedrick Smith","15222"
"Paul Roche","10478"
"Batya Gur","11746"
"Anne Fadiman","3883"
"Gordon MacDonald","14890"
"Carolyn Wheat","1425"
"Donald Thompson","9258"
"Sue Young","6743"
"Pat Widmer","10821"
"Jens Jensen","14804"
"Frances Moore Lappe","8947"
"Dan Pegoda","15397"
"Paul Harding","5584"
"Mort Rosenblum","8295"
"E. E. Cummings","14445"
"Jacqueline Briskin","15052"
"Stephen Smoke","2394"
"Alden T","15291"
"Georges Perec","6974"
"Outside Magazine Editors","8190"
"Judith Kolberg","13428"
"Lyndell","8331"
"Peter Benchley","2977"
"Lillian O'Donnell","7769"
"Robert Quackenbush","6009"
"Charles J.","14332"
"Benedict Freedman","3456"
"Richard Hewitt","13279"
"Betty Mindlin","9952"
"Peter McWilli","10684"
"Jutta Janke","13749"
"James Gunn","14812"
"Douglas Keith Candland","10020"
"Crystal Green","10353"
"Barbara Pierce","3498"
"Jean Rouaud","11032"
"Time-Life Books","9960"
"Marjabelle Young Stewart","11442"
"Nina Beaumont","3913"
"Jeff Carlson","9707"
"Alec Waugh","8454"
"Donald R. Gallo","5525"
"Stephen Cumbaa","11122"
"Nicholas Negroponte","9813"
"Don Hewitt","9200"
"Dale L. Anderson","1533"
"Siegfried Berger","10008"
"Gary Quinn","4170"
"Gudrun Hovde Gvale","12364"
"of Rolling Stone","7070"
"Regina Kehn","9207"
"Richard Scarry","3280"
"Joan Wilder","10735"
"Michele Novotni PhD","13430"
"Elizabeth Dybell","7483"
"Paul Ware","7665"
"Alicia Ross","11976"
"W.G.","3721"
"Abbas Milani","13159"
"Jim Lehrer","9885"
"Ainslie T. Embree","6730"
"Francoise Sagan","14408"
"H. Williams","2566"
"Grace Paley","13164"
"Roger Lea Macbride","15406"
"Vivien Alcock","5829"
"Larry With Kingsbury","14390"
"Joann Scheck","10326"
"Anne Christian Buchanan","10844"
"Shusaku Endo","11012"
"Carl Seelig","13679"
"Pat Hutchins","396"
"Elaine Bruner","6501"
"Richard Baker","8823"
"Lisa Jardine","7154"
"John Hughes","8171"
"Phil Kuntz","8662"
"Curl","4496"
"Adrienne Eisen","13262"
"Lisa Sandlin","13468"
"Victoria Chancellor","8058"
"Lester Bangs","9793"
"Timothy Leary","2632"
"Kathryn Petras","9732"
"Fran Dorf","14236"
"Helene Wiggin","1570"
"D. Griffith","3737"
"David Lavender","9810"
"Marcie Carroll","12170"
"Lesley Adkins","3557"
"Corrie Ten Boom","1249"
"Jim Defelice","2044"
"Eremei Parnov","6664"
"Erle Stanley Gardner","9823"
"Clai","14703"
"Raymond D Keene","2136"
"PhD. Robert Lorber","14490"
"Willy Breinholst","4808"
"François Lelord","10272"
"Helen Epstein","9475"
"Tad Tuleja","9185"
"Lyle Stuart","7403"
"Leo N. Tolstoi","7041"
"Charles Tang","7008"
"Linda Adams","10170"
"Maude Casey","11451"
"Manuel Komrof","13466"
"Chris Fisher","9069"
"Harry Homewood","1852"
"John A. Keel","917"
"Gene R. Thursby","15452"
"Anne Delbee","9641"
"G. K Kasparov","10481"
"M. Nelson Chunder","3865"
"Kunstmuseum Basel","3859"
"Nathalie Amargier","4629"
"B. B. Jordan","4996"
"Ron Pretty","9234"
"Robert B. Miller","9183"
"Stephanie James","9773"
"Allen Weinstein","12359"
"Kieran Walsh","15367"
"Peter Albano","4515"
"Clement Eaton","1187"
"Jean P. Sasson","8323"
"Sarah Wight","14353"
"Kelly Link","6585"
"Janet Parker Beck","13864"
"Bernard Malamud","6538"
"Bob Beckstrom","8785"
"Simone Lamblin","9615"
"Richard Ellmann","9169"
"Connie Neal","11372"
"Bill Barnes","8828"
"Karen Rose","5712"
"Mary A. McDougall","10892"
"Tony Kerins","9055"
"Patricia Beatty","12719"
"Gary A. Dias","12060"
"Ursule Molinaro","2174"
"Jeffery Hudson","4308"
"David N. Weiss","3208"
"J.S. Goodall","7369"
"Wilton Barnhardt","11808"
"Stuart Pawson","3804"
"John F. Love","116"
"Dennis Potter","15573"
"Catherine Coulter","532"
"Mary Ann Taylor-Hall","11306"
"Susan Hillmore","9682"
"Louise Maude","3288"
"Claire Folkard","4462"
"John R. Erickson","2740"
"Robert S. Kane","5010"
"Stephen White","1625"
"William K. Powers","2435"
"Harry Paul","9340"
"Milton Steinberg","13171"
"Maud Ellmann","5086"
"Stephen Engelberg","3305"
"John Powell","12507"
"Thadious M. Davis","8211"
"William Novak","8595"
"Karina Moore","7931"
"Alexei Sayle","7239"
"Stephen J. Small","2289"
"Annie Kimberlin","7533"
"Peter Ward","9597"
"Carellin Brooks","12202"
"Thomas Keneally","5564"
"Dafydd Ab Hugh","15254"
"Robert F. Panara","2315"
"Dave Galanter","7587"
"Craig McCracken","12139"
"Robert H. Hopcke","2067"
"Stendhal","13349"
"Edna Buchanan","12222"
"Sir Ernest Gowers","13376"
"Caiseal Mor","5352"
"Kathleen Sky","9238"
"Stephen Karcher","11914"
"Catherine Mann","6998"
"Neale S. Godfrey","10667"
"Teddy Lenderman","5775"
"Paul Granger","5882"
"Luis Miguel","15622"
"Andrea Chesman","7868"
"Sharyn McCrumb","585"
"Miles","11638"
"William Sh","8742"
"Marcel Raym","9783"
"Rosemary Daniell","13097"
"A. Alvarez","3239"
"Anthony O'Neill","14101"
"Sheri Holman","1357"
"Pierre Le-Tan","2762"
"Aminah Brenda Lynn Robinson","15356"
"Thomas R. Schmidt","7458"
"Ellen Schlootz","2560"
"Jane Roberts Wood","14957"
"Carey","11165"
"John Connolly","5515"
"Sally Prue","11105"
"Cortney Davis","8489"
"Sunset Publishing Staff","13767"
"Janet Adele Bloss","10165"
"Sandee Hathaway","1472"
"Gail Owens","12041"
"Marilyn Pappano","8860"
"Emma Forrest","8083"
"Rande Brown","10319"
"Linda Nichols","12631"
"Nei Shulman","4617"
"Allan Cox","13893"
"Robbie Dingeman","12061"
"R. Montanari","14297"
"Friedrich Von Oppeln-Bronikows","13725"
"Mutual Publishing","11869"
"Neal Pirolo","386"
"Earl Emerson","2543"
"Kay Thorpe","10381"
"Thomas Tryon","4082"
"Sue Townsend","206"
"Mark Kneece","3878"
"Chonda Pierce","14906"
"James McBride","1175"
"Lucy Gordon","10195"
"Tim LaHaye","66"
"Catherine Spencer","5929"
"Elula Perrin","2364"
"Tony Johnston","3508"
"James Cross Giblin","5869"
"Ina Rilke","2837"
"Andrea Kane","345"
"Jeff Abbott","12835"
"Laurie McBain","8382"
"Otto F. Wahl","11783"
"Joe Marcus","1614"
"Suzy Spencer","8324"
"Sheldon Rubin","12881"
"John Wyndham","3716"
"Paul S. Newman","12126"
"Robert Holdstock","6564"
"Kevin Freiberg","11753"
"Christine Angot","4630"
"Campbell Soup Company","9315"
"Rich Miller","14140"
"Robin Williams","8544"
"Amer Psychological Association","6820"
"Patsy Stoneman","5994"
"Gerry Conlon","15579"
"David Arnason","12573"
"Daniel Silva","3689"
"Bebe Faas Rice","6702"
"Paulo Coelho","199"
"Judy Torgus","4917"
"Hanif Kureishi","2904"
"Jennifer Worick","4325"
"Ortho Books","13810"
"Roald Dahl","274"
"Leonard C. Lewin","13433"
"Philip; Slattery","9087"
"Wendy Loggia","7884"
"Colin Larkin","8050"
"Joe Hutsko","134"
"A. Scott Berg","6300"
"Katherine O'Neal","3249"
"Arlene Eisenberg","1470"
"Helen Stauffer Winter","3934"
"Nancy Appleton","6427"
"Robert Charles Wilson","1629"
"E.V. Brunson","9480"
"Marina Endicott","11854"
"Ruth Falk","10647"
"George Sherburn","1004"
"Vladimir Nabokov","723"
"Valerie Martin","1005"
"Zondra Lewis Knapp","6889"
"David H. Maister","9180"
"Jim Marrs","3476"
"Barron's","6738"
"Marshall H. Klaus","10500"
"Elizabeth Wayland Barber","6"
"E. Lynn Harris","572"
"Thomas Nelson Publishers","12983"
"Robert Walser","11547"
"Jeffrey Haas","9005"
"Clifford D. Simak","4286"
"Nancy Toder","8714"
"Sarah Dunant","6463"
"George Hughes","8114"
"Mark Bryant","3667"
"Gwynedd M. Hudson","8581"
"Russ Flint","9872"
"Dudley Randall","8346"
"Greenwald","2509"
"Tom Lambert","7444"
"Walter Winward","15131"
"Rosie Rushton","4911"
"Janni Lee Simner","8877"
"Maria J. Andrade","6953"
"C","7514"
"Garthia Anderson","7023"
"Julie Hagstrom+joan Morri","9582"
"Patti Kim","7419"
"Draja Mickaharic","2329"
"Edith Forbes","11501"
"Larissa Lai","7174"
"Stuart Gordon","10062"
"Kristen Britain","8870"
"Laurel Trivelpiece","2514"
"Stanley Kaplan","12458"
"Susan B. Neuman","9558"
"Klaus Müller","4819"
"Daniel Amen","13450"
"Terry Swinton","12237"
"Dietrich Dörner","13678"
"Ted Andrews","8968"
"Robert Hass","9289"
"Mary Jane Maffini","4312"
"Donna Schaff","10391"
"Jackie Eileen Behrend","840"
"Christine Lynxwil","13103"
"Harriet Doerr","6350"
"James O'Reilly","4064"
"Kimberly Kirberger","1029"
"Janice Pennington","7563"
"Willa Sibert Cather","13075"
"Judith Mitchell","13016"
"Darrell K. Sweet","1189"
"Glenn Fleishman","9708"
"Daniel Avram Richman","9569"
"Max Beerbohm","9680"
"Jack Fuller","14159"
"Iain Johnstone","5791"
"Tom Brannon","10072"
"Maxwell Staniforth","10207"
"Melvin Morse","4161"
"Michael Larsen","12469"
"Pablo Neruda","2282"
"JOHN LE CARRE","5643"
"Malcolm Goodway","969"
"Howard Kaminsky","2481"
"Frederick Taylor","13437"
"Miguel De Cervantes","7913"
"Charles Barkley","9907"
"R. T. Burns","1924"
"Robyn Sisman","7902"
"Terah Kathryn Collins","2757"
"DK","14224"
"MATSURI AKINO","9038"
"Lee Davis Willoughby","5518"
"Aaron Allston","6774"
"Lewis Perdue","6006"
"Leil Lowndes","1967"
"Dietrich Von Hildebrand","5799"
"Donald Senior","12688"
"Dr. Dale","2071"
"Karen Templeton","3819"
"Joseph Krumgold","15449"
"Steve Null","13911"
"Edward P. Moser","14731"
"John Lanchester","3674"
"L. J. Smith","8406"
"Amarillas","11674"
"Anne Lindsay","5247"
"Michel Tournier","79"
"Torey Hayden","4049"
"Shirley Hazzard","3185"
"John A. Tracy CPA","8769"
"B. B. Hiller","12979"
"William Wordsworth","5455"
"Marion Dane Bauer","5843"
"Phyllis Raybin Emert","8585"
"Harry H. Hiller","5746"
"Han Suyin","10990"
"Bobbie Ann Mason","549"
"Jo Leigh","11651"
"Lucretius","4525"
"Dana Reed","9796"
"Lauryn Silverhardt","13957"
"Fred Rogers","10215"
"Sophie Rochefor","13608"
"Richard Whittingham","15636"
"H.P. Lovecraft","1063"
"James Fox","12840"
"Swami Prabhavananda","4459"
"Moon Unit Zappa","672"
"David Calder","4667"
"William R. Forstchen","1117"
"Patricia Wayant","4843"
"Irene Hunt","4683"
"Roger Cruz","13873"
"Clara Pierre","3063"
"Maureen Anne Teresa Kel","14254"
"Anna Davis","13177"
"Will Randall","4109"
"Karen Gillingham","775"
"Yin-Lien C. Chin","15607"
"Barbara Neely","11935"
"Lauren Faust","12140"
"Jill Gregory","5353"
"Sheena Gillespie","13372"
"Daniel Easterman","5346"
"Mike Lester","12103"
"Salomone","11713"
"Josh Koppel","5908"
"Marc Ian Barasch","10750"
"Carole Howey","13934"
"Raye Morgan","10191"
"Richard Evans","4910"
"Rene E'ch","14458"
"Yoshikawa","14313"
"Lindsay Armstrong","2165"
"Iris Gadd","3018"
"Teller","14226"
"Anton Myrer","13109"
"Mary Ellen Haight","14368"
"Daniel Pink","2739"
"William W. Putney","2857"
"Ria Fehlau","3395"
"Nicola Kraus","518"
"M. H. Abrams","10926"
"Martha Rogers","4896"
"Karleen Koen","9372"
"Joyce Milton","5254"
"Patrick Madrid (editor)","12804"
"James Strong LL.D. S.T.D.","14864"
"Nan Mccarthy","13479"
"Lisa Carey","3752"
"Roy Smith","14386"
"William Weaver","1744"
"Pat LaFontaine","11984"
"Nikki Giovanni","4854"
"Katherine A Applegate","2216"
"Christmas Humphreys","10341"
"Glencoe/ McGraw-Hill - Jamestown Education","11434"
"S.D. Schindler","829"
"Lawrence Otis Graham","2854"
"Christa Krüger","4784"
"Brigitte Chabrol","4257"
"Heather Dune Macadam","671"
"Kevin T. Smith","3566"
"Shashi Tharoor","10866"
"Hal Leonard Corp.","13505"
"Ronald Gottesman","12077"
"Beverly Hastings","924"
"Vi","15026"
"Sarah Stone","6276"
"Carol Copple","9559"
"Honoré De Balzac","2816"
"Marilyn Brown Oden","10795"
"Jim Shepard","4869"
"Tom Shales","3397"
"Benjamin Von Stuckrad-Barre","7988"
"Michele R. McPhee","14377"
"Erving Polster","6814"
"T.E. Lawrence","12817"
"Pierre-Ambrois-Francois Choderlos De Laclos","12823"
"Debra Carroll","3900"
"Peter Straub","580"
"Ina Garten","11284"
"Denise Austin","11491"
"Jerry O'Brien","9256"
"Lisa Bingham","3914"
"John A.","10893"
"Tess Gallagher","12481"
"Lynd Ward","7076"
"Christopher McGowan","9598"
"Betty Edwards","3889"
"Quentin Bell","2135"
"Laura Miller","8816"
"Sally Beauman","3209"
"Julia Bell","3408"
"Mascha Rabben","1150"
"Brian Johnston","8637"
"Anne Hruska","12680"
"Elwood Reid","12676"
"R. L. Fisher","2684"
"David Wells","13709"
"Walter Cronkite","901"
"Jack Mcdevitt","2186"
"Kieran Scott","7893"
"Karleen Bradford","4721"
"Robert K. Johnston","5977"
"Kirill Bulychev","6661"
"Philip R. Craig","7993"
"Rosemary Kirstein","10726"
"Robert Gerzon","7857"
"Nancy Martin","6387"
"Cafi Cohen","3685"
"Fred Mustard Stewart","4421"
"Alan W. Watts","8718"
"Fritz Eichenberg","4410"
"Ivana Trump","11315"
"Loren Eiseley","4061"
"Roberts","1819"
"Aleksandar Grujicic","3354"
"Jarrold Publishing","9098"
"Aljonna Möckel","13742"
"Michael Ryan","1561"
"Christoph Drösser","13764"
"Claudia Von Zglinicki","1110"
"Shan Sa","13625"
"Gary Ruddell","13881"
"Mark Sparky Stensaas","7623"
"Terrence Mann","6280"
"Marc Sautet","13598"
"Sherry Ashworth","15570"
"Robert J. Randisi","7994"
"J.A. Jance","2593"
"Diane Johnson","464"
"Ken Livingstone","13988"
"Kowalski","11256"
"Julia Witwer","3650"
"Walter Satterthwait","9012"
"Sefra Kobrin Pitzele","10854"
"William Mize","9013"
"Margaret Schmidt Hacker","7851"
"John Jay Osborn Jr","13073"
"Lesléa Newman","7669"
"D.H. Lawrence","8642"
"Werner Peterich","6178"
"Mary Lewis","5501"
"Margarethe Cammermeyer","14137"
"Dorothy Ann Bernard","9298"
"Pamela Nelson","1033"
"Stephen Gazi","990"
"Arno Gruen","2354"
"Anya Weinstein","8726"
"Paul Rudnick","14495"
"Judy Rosenberg","11966"
"Stephen Kenson","2522"
"Jennifer Bassett","8309"
"Fred Kaplan","14036"
"Roy Lewis","689"
"Thomas T. Noguchi","13034"
"Ashley Montagu","10625"
"Alexandre Jardin","6086"
"Moliere","2298"
"Helen R. Myers","910"
"David Sheff","14053"
"Ellen Kushner","8842"
"Udo Breger","9270"
"Tina Leonard","3470"
"Petra Oelker","6986"
"Pearson Education","8349"
"Joseph Rosenbloom","15260"
"James L. Halperin","2158"
"Nicholas Guild","4740"
